Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,LoggerTemp,Battery,Predictive Time,Engine RPM,Speed,Gear,Water Temp,Head Temp,Exhaust Temp,Oil Temp,Oil Press,Brake Press,Throttle Pos,Brake Pos,Clutch Pos,Steering Pos,Lambda,Lateral Acc,Inline Acc,Fuel Level,Battery Voltage,Vertical Acc,Distance on GPS Speed,Distance on Vehicle Speed,Unnamed: 38,Distance,Action
292.8,95.4295,14.0,1.2569,0.1762,-0.2686,-70.8613,26.7725,-37.2355,4.5,0.11,56.7302,13.00239511,79.98011036,62.1102,3.8532,105336.0,4262.6001,95.0154,3.0,99.7,49.8,49.8,96.6,3.67,-0.14,39.0,-1.0,0.0,49.0,0.0,1.88,-0.68,0.0,12.3,0.0,5265.6958,5312.8423,,1591.9163000000003,Turning
292.85,95.8195,14.0,1.241,0.1994,-0.2527,-69.696,26.3517,-37.2281,4.5,0.1125,57.8716,13.0023995,79.98009887,62.1234,3.8542,105336.0,4242.6001,95.7846,3.0,99.7,49.8,49.8,96.6,3.6825,-0.1782,42.3385,-1.0,0.0,50.6154,0.0,1.9091,-0.6574,0.0,12.3,0.0,5267.0249,5314.1689,,1593.2454000000002,Turning
292.9,95.8714,14.0,1.2358,0.2376,-0.2481,-68.3778,26.1476,-37.24,4.5,0.115,58.355,13.00240407,79.98008753,62.1367,3.8552,105336.0,4287.0259,96.0,3.0,99.6065,49.8,49.8,96.808,3.6969,-0.2136,46.8533,-1.0,0.0,52.24,0.0,1.91,-0.5884,0.0,12.3,0.0,5268.3564,5315.4951,,1594.5768999999996,Turning
292.95,96.1086,14.0,1.2414,0.2674,-0.2412,-67.08,26.1555,-37.2459,4.5,0.11,58.4817,13.00240897,79.98007632,62.1499,3.8562,105336.0,4344.0,96.0,3.0,99.5,49.8,49.8,97.2,3.71,-0.1936,49.52,-1.0,0.0,37.5733,0.0,1.41,-0.4084,0.0,12.3,0.0,5269.6899,5316.8281,,1595.9104000000002,Turning
293.0,96.7869,14.0,1.218,0.2693,-0.24,-65.711,25.5434,-37.253,4.5,0.12,60.3056,13.00241416,79.980065,62.1631,3.8572,105336.0,4344.0,96.0,3.0,99.5,49.8,49.8,97.2,3.71,-0.19,50.0,-1.0,0.0,32.0,0.0,1.22,-0.34,0.0,12.3,0.0,5271.0303,5318.1616,,1597.2508000000003,Turning
293.05,97.4013,14.0,1.1966,0.2892,-0.2437,-64.0797,24.974,-37.2636,4.5,0.1375,62.072,13.00241979,79.98005378,62.1763,3.8582,105336.0,4344.0,96.0,3.0,99.5,49.8,49.8,97.2,3.7419,-0.1725,50.35,-1.0,0.0,32.8594,0.0,1.1616,-0.2627,0.0,12.3,0.0,5272.3809,5319.502,,1598.6014,Turning
293.1,97.8761,14.0,1.1829,0.2918,-0.2527,-62.8649,24.5632,-37.2673,4.5,0.125,63.418,13.0024256,79.98004271,62.1895,3.8592,105336.0,4365.3125,96.9688,3.0,99.5,49.8,49.8,97.2,3.77,-0.14,51.0,-1.0,0.0,36.7656,0.0,0.8959,0.0889,0.0,12.3,0.0,5273.7383,5320.8418,,1599.9587999999999,Turning
293.15,98.3315,14.0,1.1749,0.2872,-0.2641,-61.8807,24.2722,-37.2834,4.5,0.1125,64.4769,13.00243157,79.98003167,62.2027,3.8601,105336.0,4392.3135,98.2537,3.0,99.5,49.8,49.8,97.2,3.7707,-0.14,51.0,-1.0,0.0,37.0,0.0,0.88,0.11,0.0,12.3,0.0,5275.1011,5322.2026,,1601.3215999999998,Turning
293.2,98.7974,14.0,1.1232,0.2895,-0.2636,-61.062,23.0902,-37.2806,4.5,0.11,68.0986,13.00243769,79.98002067,62.2159,3.8611,105336.0,4405.0,99.0,3.0,99.5,49.8,49.8,97.2,3.804,-0.1016,52.2812,-1.0,0.0,39.8571,0.0,1.3895,0.2481,0.0,12.3,0.0,5276.4707,5323.5635,,1602.6911999999998,Turning
293.25,99.4471,14.0,1.0843,0.3012,-0.2636,-59.9979,22.1765,-37.2851,4.475,0.1025,71.3706,13.00244415,79.98000968,62.2291,3.8621,105336.0,4405.0,99.0,3.0,99.5,49.8,49.8,97.2,3.81,-0.08,53.0,-1.0,0.0,43.0,0.0,1.95,0.4,0.0,12.3,0.0,5277.8486,5324.9385,,1604.0691000000002,Turning
293.3,99.7279,14.0,1.0806,0.297,-0.27,-58.5943,21.9856,-37.2995,4.4,0.115,72.1934,13.00245095,79.97999885,62.2423,3.8631,105336.0,4405.0,99.0,3.0,99.5,49.8,49.8,97.2,3.8191,-0.0975,52.6825,-1.0,0.0,43.0781,0.0,1.9203,0.3822,0.0,12.3,0.0,5279.2329,5326.3135,,1605.4533999999999,Turning
293.35,100.0635,14.0,1.0992,0.2792,-0.2675,-57.2795,22.2506,-37.3059,4.4,0.12,71.5739,13.00245787,79.97998817,62.2556,3.8641,105336.0,4446.1001,99.3,3.0,99.5,49.8,49.8,97.2,3.84,-0.1848,51.0952,-1.0,0.0,46.9844,0.0,0.4359,-0.5084,0.0,12.3,0.0,5280.6206,5327.6953,,1606.8411,Turning
293.4,100.71,14.0,1.1417,0.236,-0.2484,-56.3667,23.0018,-37.3028,4.4,0.11,69.6838,13.0024651,79.9799774,62.2688,3.8651,105336.0,4542.1538,100.0154,3.0,99.5,49.8,49.8,97.2,3.84,-0.19,51.0,-1.0,0.0,48.0,0.0,0.05,-0.74,0.0,12.3,0.0,5282.0151,5329.0776,,1608.2355999999995,Turning
293.45,101.3632,14.0,1.1772,0.231,-0.2626,-55.1943,23.6234,-37.3097,4.4,0.11,68.2901,13.00247249,79.97996681,62.2803,3.866,105336.0,4549.8462,100.7846,3.0,99.5,49.4846,49.4846,97.1369,3.8463,-0.19,45.375,-1.0,0.0,47.7097,0.0,0.4332,-0.5019,0.0,12.3,0.0,5283.4199,5330.4736,,1609.6403999999998,Turning
293.5,101.7063,14.0,1.2086,0.266,-0.2627,-53.9504,24.1589,-37.3101,4.4,0.115,67.0024,13.00248024,79.97995636,62.2725,3.8662,105336.0,4552.0,101.0,3.0,99.5,49.3,49.3,97.1,3.85,-0.19,39.0,-1.0,0.0,47.0,0.0,1.37,0.08,0.0,12.3,0.0,5284.8311,5331.8696,,1611.0516000000002,Turning
293.55,101.9599,14.0,1.2329,0.2847,-0.2491,-52.8754,24.534,-37.3097,4.4,0.1125,66.1427,13.00248812,79.97994605,62.2648,3.8664,105336.0,4597.7144,101.6349,3.0,99.5,49.3,49.3,97.1,3.8467,-0.19,39.0,-1.0,0.0,47.0,0.0,1.37,0.08,0.0,12.3,0.0,5286.2461,5333.2861,,1612.4666000000002,Turning
293.6,102.3804,14.0,1.2065,0.2758,-0.2513,-51.5834,23.8942,-37.3265,4.4,0.12,68.1937,13.00249623,79.97993585,62.257,3.8666,105336.0,4696.0,103.0,3.0,99.5,49.3,49.3,97.1,3.83,-0.099,55.5517,-1.0,0.0,44.6812,0.0,-0.0271,-0.4128,0.0,12.3,0.0,5287.665,5334.7031,,1613.8854999999999,Turning
293.65,102.8911,14.0,1.1465,0.2574,-0.2495,-50.1598,22.6053,-37.3243,4.4,0.1275,72.4416,13.00250481,79.97992581,62.2492,3.8668,105336.0,4696.0,103.0,3.0,99.5,49.3,49.3,97.1,3.83,-0.08,59.0,-1.0,0.0,43.0,0.0,-1.04,-0.77,0.0,12.3,0.0,5289.0918,5336.1382,,1615.3123,Turning
293.7,103.4324,14.0,1.0949,0.2503,-0.2405,-49.1051,21.4952,-37.3168,4.4,0.12,76.5835,13.00251346,79.97991588,62.2414,3.867,105336.0,4763.3335,103.6667,3.0,99.5,49.3,49.3,97.1,3.8694,-0.0731,61.4098,-1.0,0.0,41.0794,0.0,-0.6978,-0.6059,0.0,12.3,0.0,5290.5254,5337.5732,,1616.7459000000003,Turning
293.75,103.8018,14.0,1.0967,0.2614,-0.2412,-48.2021,21.4421,-37.3228,4.4,0.1125,77.0475,13.00252229,79.97990606,62.2337,3.8672,105336.0,4797.0,104.0,3.0,99.5,49.3,49.3,97.1,3.91,-0.06,66.0,-1.0,0.0,32.3492,0.0,0.8578,0.1402,0.0,12.3,0.0,5291.9658,5339.0171,,1618.1862999999998,Turning
293.8,104.2428,14.0,1.1202,0.2556,-0.2602,-47.1998,21.8056,-37.3381,4.4,0.11,76.0847,13.00253141,79.9798963,62.2259,3.8675,105336.0,4814.3076,104.2308,3.0,99.5,49.3,49.3,97.1,3.9118,-0.06,66.0,-1.0,0.0,32.0,0.0,0.92,0.17,0.0,12.3,0.0,5293.4111,5340.4609,,1619.6316000000002,Turning
293.85,104.9775,14.0,1.125,0.2701,-0.2775,-46.1885,21.8071,-37.3562,4.4,0.12,76.6158,13.00254064,79.97988668,62.2181,3.8677,105336.0,4872.0,105.0,3.0,99.5,49.3,49.3,97.1,3.9265,-0.04,67.3333,-1.0,0.0,33.0448,0.0,1.5625,0.5304,0.0,12.3,0.0,5294.8652,5341.9141,,1621.0857,Turning
293.9,105.1516,14.0,1.1119,0.2995,-0.2739,-45.0912,21.4576,-37.3712,4.4,0.12,77.9928,13.00255008,79.97987719,62.2104,3.8679,105336.0,4872.0,105.0,3.0,99.5,49.0595,49.0595,97.0519,3.9396,-0.0868,68.0,-1.0,0.0,32.3636,0.0,1.7386,0.7525,0.0,12.3,0.0,5296.3252,5343.3667,,1622.5457000000001,Turning
293.95,105.5492,14.0,1.1423,0.3148,-0.2682,-43.9086,21.9344,-37.3714,4.4,0.12,76.5859,13.00255992,79.97986785,62.2026,3.8681,105336.0,4902.0894,105.3582,3.0,99.6791,48.8,48.8,97.0,3.95,-0.19,68.0,-1.0,0.0,27.8182,0.0,0.5957,0.4538,0.0,12.3,0.0,5297.7891,5344.832,,1624.0095999999999,Turning
294.0,106.0971,14.0,1.2296,0.2906,-0.2567,-42.7993,23.4925,-37.3676,4.4,0.13,71.8777,13.00256988,79.97985875,62.1948,3.8683,105336.0,4956.0,106.0,3.0,100.0,48.8,48.8,97.0,3.95,-0.19,68.0,-1.0,0.0,27.0,0.0,0.39,0.4,0.0,12.3,0.0,5299.2593,5346.2974,,1625.4797999999996,Turning
294.05,106.8984,14.0,1.2804,0.3255,-0.2549,-41.5643,24.3456,-37.3735,4.4,0.1325,69.8829,13.00258017,79.97984976,62.187,3.8685,105336.0,4956.0,106.0,3.0,100.0,48.8,48.8,97.0,3.95,-0.1346,68.0,-1.0,0.0,31.1311,0.0,1.2369,0.0936,0.0,12.3,0.0,5300.7402,5347.7788,,1626.9607,Turning
294.1,107.6706,14.0,1.3111,0.3605,-0.2435,-40.2277,24.7988,-37.3783,4.4,0.14,69.1013,13.00259073,79.9798408,62.1793,3.8687,105336.0,4983.7744,107.3226,3.0,100.0,48.8,48.8,97.0,3.9548,-0.09,68.0,-1.0,0.0,39.0,0.0,2.85,-0.49,0.0,12.3,0.0,5302.2314,5349.2603,,1628.4518999999996,Turning
294.15,108.176,14.0,1.3049,0.393,-0.2392,-39.093,24.5389,-37.3776,4.4,0.1325,70.1609,13.00260142,79.97983213,62.1715,3.8689,105336.0,4998.0,108.0,3.0,100.0,48.8,48.8,97.0,3.9651,-0.0915,68.1148,-1.0,0.0,39.0,0.0,2.85,-0.49,0.0,12.3,0.0,5303.7314,5350.7568,,1629.9518999999996,Turning
294.2,108.7903,14.0,1.2158,0.4084,-0.2143,-37.9279,22.7211,-37.3647,4.4,0.13,76.2044,13.00261236,79.97982371,62.1637,3.8691,105336.0,4971.7031,108.1719,3.0,100.0,48.8,48.8,97.0,3.98,-0.1652,73.8525,-1.0,0.0,29.7419,0.0,0.4627,-0.3445,0.0,12.3,0.0,5305.2383,5352.2529,,1631.4587999999999,Turning
294.25,109.5337,14.0,1.1258,0.4077,-0.1925,-36.7029,20.9032,-37.3491,4.4,0.1375,83.398,13.0026236,79.97981539,62.156,3.8693,105336.0,4852.1719,108.9531,3.0,100.0,48.8,48.8,97.0,3.98,-0.18,75.0,-1.0,0.0,25.0,0.0,-0.76,-0.27,0.0,12.3,0.0,5306.7563,5353.7612,,1632.9768,Turning
294.3,110.0784,14.0,1.0535,0.4107,-0.1965,-35.6863,19.4352,-37.3592,4.4,0.13,90.1432,13.00263504,79.97980731,62.1482,3.8695,105336.0,4845.0,109.0,3.0,100.0,48.8,48.8,97.0,3.98,-0.2062,77.625,-1.0,0.0,24.3651,0.0,-0.6441,-0.2859,0.0,12.3,0.0,5308.2822,5355.2695,,1634.5026999999995,Turning
294.35,110.8953,14.0,0.9743,0.4253,-0.1921,-34.7341,17.8574,-37.363,4.4,0.13,98.8357,13.00264666,79.97979915,62.1404,3.8697,105336.0,4865.8145,109.8857,3.0,100.0,48.8,48.8,97.0,3.98,-0.26,83.0,-1.0,0.0,21.1905,0.0,-0.0648,-0.3652,0.0,12.3,0.0,5309.8174,5356.7969,,1636.0378999999998,Turning
294.4,111.8097,14.0,0.9024,0.4096,-0.1791,-34.1566,16.4295,-37.36,4.4,0.12,108.3119,13.00265846,79.97979114,62.1326,3.8699,105336.0,4892.0,111.0,3.0,100.0,48.8,48.8,97.0,3.98,-0.26,83.0,-1.0,0.0,21.0,0.0,-0.03,-0.37,0.0,12.3,0.0,5311.3647,5358.3247,,1637.5852,Turning
294.45,112.4896,14.0,0.8233,0.3865,-0.1767,-33.7342,14.894,-37.3537,4.4,0.11,120.2043,13.00267037,79.97978311,62.1281,3.87,105336.0,4894.3857,111.0286,3.0,99.9986,48.8,48.8,97.0,3.98,-0.1897,88.2714,-1.0,0.0,23.381,0.0,0.3224,-0.1367,0.0,12.3,0.0,5312.9238,5359.877,,1639.1442999999995,Turning
294.5,112.7968,14.0,0.7546,0.375,-0.1749,-32.9037,13.5707,-37.3574,4.4,0.11,132.2867,13.0026823,79.97977534,62.1607,3.8689,105336.0,5013.6714,112.4571,3.0,99.9271,48.7448,48.7448,97.0552,3.991,-0.14,92.0,-1.0,0.0,26.0,0.0,0.71,0.12,0.0,12.3,0.0,5314.4883,5361.4287,,1640.7087999999999,Full Throttle
294.55,113.7053,15.0,0.7163,0.3824,-0.1724,-32.0689,12.8056,-37.3682,4.4,0.1025,141.3188,13.00269459,79.97976762,62.1934,3.8679,105336.0,5059.0,113.0,3.0,99.9,48.7,48.7,97.1,4.0057,-0.14,92.3438,-1.0,0.0,26.0758,0.0,0.7167,0.1118,0.0,12.3,0.0,5316.0625,5362.998,,1642.283,Full Throttle
294.6,114.478,16.0,0.7302,0.3997,-0.164,-31.279,12.9772,-37.3735,4.4,0.11,140.3983,13.00270701,79.97976004,62.226,3.8668,105336.0,5072.9551,113.5075,3.0,99.9,48.7,48.7,97.1,4.02,-0.14,93.9062,-1.0,0.0,29.8636,0.0,1.05,-0.2973,0.0,12.3,0.0,5317.6475,5364.5669,,1643.868,Full Throttle
294.65,115.1883,16.0,0.7415,0.3947,-0.1428,-30.5524,13.0983,-37.362,4.4,0.11,139.9626,13.00271962,79.97975253,62.2587,3.8657,105336.0,5114.0,115.0,3.0,99.9,48.7,48.7,97.1,4.02,-0.14,94.0,-1.0,0.0,31.0,0.0,1.15,-0.42,0.0,12.3,0.0,5319.2441,5366.1538,,1645.4645999999998,Full Throttle
294.7,115.8335,16.0,0.7708,0.4019,-0.143,-30.0641,13.533,-37.3606,4.4,0.11,136.2263,13.00273231,79.97974509,62.2913,3.8646,105336.0,5114.0,115.0,3.0,99.9,48.7,48.7,97.1,4.02,-0.1482,95.2237,-1.0,0.0,26.2273,0.0,0.9495,-0.5727,0.0,12.3,0.0,5320.8496,5367.7407,,1647.0700999999995,Full Throttle
294.75,116.3282,16.0,0.8021,0.4218,-0.1418,-29.4998,13.9981,-37.3584,4.4,0.11,132.2621,13.00274513,79.97973779,62.3239,3.8635,105336.0,5268.2373,115.5932,3.0,99.9,48.7,48.7,97.1,4.0335,-0.16,97.0,-1.0,0.0,16.0,0.0,0.52,-0.9,0.0,12.3,0.0,5322.4619,5369.3447,,1648.6824000000001,Full Throttle
294.8,116.9071,16.0,0.8137,0.4246,-0.1366,-28.801,14.111,-37.3641,4.4,0.11,131.8567,13.00275811,79.97973056,62.3566,3.8624,105336.0,5374.0,116.0,3.0,99.9,48.7,48.7,97.1,4.05,-0.16,97.0,-1.0,0.0,16.0,0.0,0.52,-0.9,0.0,12.3,0.0,5324.0825,5370.9487,,1650.3030000000003,Full Throttle
294.85,117.8539,16.0,0.8199,0.4421,-0.1221,-28.0416,14.1271,-37.3577,4.4,0.11,132.7737,13.00277127,79.97972348,62.3892,3.8614,105336.0,5346.9546,116.6818,3.0,99.9,48.7,48.7,97.1,4.0529,-0.16,97.0,-1.0,0.0,16.0,0.0,0.52,-0.9,0.0,12.3,0.0,5325.7148,5372.5806,,1651.9352999999996,Full Throttle
294.9,119.0817,16.0,0.8067,0.4459,-0.1101,-27.2449,13.8101,-37.3499,4.4,0.11,137.2362,13.00278475,79.97971649,62.4219,3.8603,105336.0,5256.8032,118.9545,3.0,99.9,48.7,48.7,97.1,4.0824,-0.2877,97.0,-1.0,0.0,18.1831,0.0,0.7208,-0.6642,0.0,12.3,0.0,5327.3623,5374.2124,,1653.5827999999997,Full Throttle
294.95,119.8697,16.0,0.7894,0.439,-0.1066,-26.4926,13.4237,-37.3498,4.4,0.11,142.121,13.00279838,79.97970969,62.4545,3.8592,105336.0,5255.0,119.0,3.0,99.9,48.7,48.7,97.1,4.09,-0.37,97.0,-1.0,0.0,21.5,0.0,0.8067,-0.3067,0.0,12.3,0.0,5329.0225,5375.8682,,1655.243,Full Throttle
295.0,120.3162,16.0,0.8409,0.4149,-0.0945,-25.8236,14.2086,-37.3494,4.4,0.11,134.7697,13.00281207,79.97970293,62.4871,3.8581,105336.0,5311.6665,119.4762,3.0,99.7571,48.6661,48.6661,97.1339,4.0968,-0.3356,97.0,-1.0,0.0,24.0,0.0,-0.06,-0.04,0.0,12.3,0.0,5330.6909,5377.5239,,1656.9113999999995,Full Throttle
295.05,121.0083,16.0,0.8439,0.4519,-0.0841,-25.2752,14.1719,-37.3379,4.4,0.11,135.8964,13.00282589,79.97969633,62.5198,3.857,105336.0,5374.0,120.0,3.0,99.6,48.6,48.6,97.2,4.11,-0.1794,97.0,-1.0,0.0,24.0,0.0,-0.06,-0.04,0.0,12.3,0.0,5332.3682,5379.187,,1658.5886999999998,Full Throttle
295.1,121.8173,16.0,0.8251,0.4552,-0.0872,-24.5844,13.7665,-37.335,4.4,0.11,140.8331,13.00283991,79.97968989,62.5524,3.8559,105336.0,5374.6499,120.0333,3.0,99.6,48.6,48.6,97.2,4.11,-0.17,97.0,-1.0,0.0,24.0,0.0,-0.06,-0.04,0.0,12.3,0.0,5334.0557,5380.8501,,1660.2761999999998,Full Throttle
295.15,122.5823,16.0,0.7804,0.4403,-0.0874,-23.8719,12.9362,-37.3385,4.4,0.1175,150.8136,13.00285409,79.97968358,62.5851,3.8548,105336.0,5407.1499,121.7,3.0,99.6,48.6,48.6,97.2,4.1032,-0.1564,97.0,-1.0,0.0,24.0,0.0,-0.0431,-0.3383,0.0,12.3,0.0,5335.7539,5382.5312,,1661.9743999999996,Full Throttle
295.2,123.276,16.0,0.6916,0.4324,-0.0716,-23.1899,11.3917,-37.3343,4.4,0.12,172.2308,13.00286844,79.97967736,62.6177,3.8538,105336.0,5413.0,122.0,3.0,99.6,48.6,48.6,97.2,4.1,-0.1564,97.0,-1.0,0.0,22.5333,0.0,0.2338,-0.8155,0.0,12.3,0.0,5337.4619,5384.2119,,1663.6824000000001,Full Throttle
295.25,124.1225,16.0,0.6285,0.4123,-0.0671,-22.7026,10.2899,-37.3224,4.4,0.11,191.9806,13.00288303,79.9796712,62.6504,3.8527,105336.0,5441.0952,122.4762,3.0,99.6,48.6,48.6,97.2,4.1,-0.19,97.0,-1.0,0.0,16.0,0.0,1.32,-0.35,0.0,12.3,0.0,5339.1816,5385.9131,,1665.4020999999998,Full Throttle
295.3,124.9804,16.0,0.5823,0.4085,-0.0673,-22.2667,9.4783,-37.3178,4.4,0.11,209.862,13.00289763,79.97966516,62.683,3.8516,105336.0,5472.0,123.0,3.0,99.6,48.6,48.6,97.2,4.1,-0.19,97.0,-1.0,0.0,16.0,0.0,1.32,-0.35,0.0,12.3,0.0,5340.9131,5387.6147,,1667.1335999999997,Full Throttle
295.35,125.6387,16.0,0.5474,0.4273,-0.0607,-21.7757,8.8576,-37.3196,4.4,0.1025,225.7495,13.00291238,79.97965925,62.7156,3.8505,105336.0,5474.2793,123.0441,3.0,99.6,48.6,48.6,97.2,4.1,-0.19,97.0,-1.0,0.0,15.5156,0.0,0.8889,0.023,0.0,12.2687,0.0,5342.6543,5389.3389,,1668.8748,Full Throttle
295.4,126.4804,16.0,0.4915,0.4554,-0.0365,-21.4345,7.9052,-37.3048,4.4,0.1,254.6435,13.00292729,79.97965321,62.7483,3.8494,105336.0,5588.25,125.25,3.0,99.6,48.6,48.6,97.2,4.1,-0.19,97.0,-1.0,0.0,15.0,0.0,0.43,0.42,0.0,12.2,0.0,5344.4053,5391.0625,,1670.6258000000003,Full Throttle
295.45,127.1651,16.0,0.4082,0.4221,-0.0446,-21.2115,6.5259,-37.3048,4.4,0.1,310.1341,13.00294225,79.97964734,62.7785,3.8484,105336.0,5627.0,126.0,3.0,99.6,48.6,48.6,97.2,4.1,-0.1951,97.0,-1.0,0.0,15.0,0.0,0.43,0.42,0.0,12.2,0.0,5346.1685,5392.8096,,1672.3889999999997,Full Throttle
295.5,127.748,16.0,0.3138,0.3874,-0.0376,-20.926,4.9885,-37.3073,4.4,0.1,407.5724,13.0029573,79.97964146,62.7808,3.8479,105336.0,5637.7246,126.2899,3.0,99.687,48.5642,48.5642,97.2358,4.0988,-0.2182,97.0,-1.0,0.0,13.4615,0.0,0.3608,0.7046,0.0,12.2,0.0,5347.9395,5394.5562,,1674.1600000000003,Full Throttle
295.55,128.5058,16.0,0.2327,0.373,-0.0286,-20.7074,3.6799,-37.2988,4.4,0.1,555.7863,13.00297255,79.97963566,62.7831,3.8474,105336.0,5664.0,127.0,3.0,99.9,48.3403,48.3403,97.4597,4.0913,-0.22,97.0,-1.0,0.0,13.0,0.0,0.34,0.79,0.0,12.2,0.0,5349.7197,5396.3154,,1675.9401999999995,Full Throttle
295.6,129.1901,16.0,0.1535,0.3846,-0.0117,-20.5007,2.4135,-37.281,4.4,0.1,851.9161,13.00298772,79.97962983,62.7855,3.847,105336.0,5664.0,127.0,3.0,99.9,48.3,48.3,97.5,4.09,-0.1608,97.0,-1.0,0.0,10.5,0.0,0.4275,0.7462,0.0,12.2,0.0,5351.5098,5398.0742,,1677.7302999999997,Full Throttle
295.65,129.753,16.0,0.031,0.3799,-0.0038,-20.3665,0.4861,-37.2667,4.4,0.0975,4247.958,13.00300312,79.97962406,62.7878,3.8465,105336.0,5674.4346,128.1594,3.0,99.9,48.3,48.3,97.5,4.0939,-0.08,97.0,-1.0,0.0,5.0,0.0,0.62,0.65,0.0,12.2,0.0,5353.3096,5399.8564,,1679.5300999999995,Full Throttle
295.7,130.5725,16.0,-0.1078,0.3723,0.0246,-20.4798,-1.6753,-37.2388,4.4,0.09,1240.4315,13.00301857,79.97961821,62.7901,3.846,105336.0,5699.3906,129.6562,3.0,99.9,48.3,48.3,97.5,4.1,-0.08,97.0,-1.0,0.0,5.0,0.0,0.62,0.65,0.0,12.2,0.0,5355.1182,5401.6387,,1681.3386999999998,Full Throttle
295.75,131.1658,15.0,-0.2704,0.3785,0.0435,-20.803,-4.1862,-37.2197,4.4,0.09,498.6758,13.00303412,79.97961213,62.7925,3.8456,105336.0,5735.0,131.0,3.0,99.9,48.3,48.3,97.5,4.1,-0.2717,97.0,-1.0,0.0,-0.7,0.0,-0.121,-0.338,0.0,12.2,0.0,5356.937,5403.4487,,1683.1574999999998,Full Throttle
295.8,131.7116,15.0,-0.4484,0.3824,0.0261,-21.1544,-6.9082,-37.2264,4.4,0.09,303.4465,13.00304949,79.97960607,62.7948,3.8451,105336.0,5735.0,131.0,3.0,99.9,48.3,48.3,97.5,4.1,-0.31,97.0,-1.0,0.0,-4.0,0.0,-0.55,-0.91,0.0,12.2,0.0,5358.7627,5405.2588,,1684.9832000000001,Full Throttle
295.85,132.3672,15.0,-0.5752,0.3689,0.0349,-21.4694,-8.8153,-37.225,4.4,0.1,238.9815,13.00306509,79.97959978,62.7971,3.8446,105336.0,5824.5874,132.0794,3.0,99.9,48.3,48.3,97.5,4.1087,-0.2332,97.0,25.5968,0.0,-5.6716,0.0,-0.5906,-0.9196,0.0,12.2,0.0,5360.5977,5407.0923,,1686.8182000000002,Full Throttle
295.9,133.1736,15.0,-0.7258,0.3564,0.037,-21.9771,-11.0694,-37.2117,4.4,0.1,191.4752,13.00308063,79.97959332,62.7995,3.8442,105336.0,5901.0,133.0,3.0,99.9,48.3,48.3,97.5,4.12,-0.03,97.0,96.0,0.0,-16.1194,0.0,-0.8443,-0.9793,0.0,12.2,0.0,5362.4434,5408.9258,,1688.6639,Brake
295.95,133.873,15.0,-0.8938,0.3266,0.0726,-22.7788,-13.5685,-37.1773,4.4,0.1,157.0298,13.00309619,79.97958661,62.8018,3.8437,105336.0,5913.5737,133.2647,3.0,99.9,48.3,48.3,97.5,4.12,-0.03,97.0,96.0,0.0,-18.0,0.0,-0.89,-0.99,0.0,12.2,0.0,5364.2988,5410.7852,,1690.5192999999995,Brake
296.0,134.3657,15.0,-0.9977,0.2948,0.0761,-23.6251,-15.0837,-37.1592,4.4,0.1,141.7753,13.00311169,79.9795796,62.8041,3.8432,105336.0,5983.4263,134.7353,3.0,99.9,48.1597,48.1597,97.3597,4.1481,-0.1728,97.0,42.7183,0.0,-18.806,0.0,-1.1036,-0.9175,0.0,12.2,0.0,5366.1616,5412.644,,1692.3821000000003,Full Throttle
296.05,134.7414,15.0,-1.1077,0.3281,0.0955,-24.3235,-16.6819,-37.1478,4.4,0.11,128.5509,13.00312709,79.97957239,62.8065,3.8428,105336.0,5996.0,135.0,3.0,99.9,48.1,48.1,97.3,4.16,-0.29,97.0,-1.0,0.0,-20.0,0.0,-1.42,-0.81,0.0,12.2,0.0,5368.0312,5414.52,,1694.2517000000003,Full Throttle
296.1,135.3998,15.0,-1.1557,0.3545,0.0879,-25.0938,-17.3308,-37.1445,4.4,0.11,124.3428,13.00314255,79.97956489,62.8088,3.8423,105336.0,6007.2539,135.3881,3.0,99.9,48.1,48.1,97.3,4.1648,-0.2892,97.0,-1.0,0.0,-20.0,0.0,-1.42,-0.81,0.0,12.2,0.0,5369.9082,5416.396,,1696.1286999999998,Full Throttle
296.15,135.8782,15.0,-1.156,0.3543,0.0889,-26.0064,-17.2572,-37.1391,4.4,0.11,125.3143,13.00315794,79.97955718,62.8111,3.8418,105336.0,6025.0,136.0,3.0,99.9,48.1,48.1,97.3,4.1797,-0.2815,97.0,-1.0,0.0,-19.3492,0.0,-0.9384,0.0751,0.0,12.2,0.0,5371.793,5418.2803,,1698.0134999999996,Full Throttle
296.2,136.2547,15.0,-1.1766,0.3515,0.1033,-26.8765,-17.485,-37.1174,4.4,0.11,124.0242,13.0031732,79.97954928,62.8135,3.8414,105336.0,6025.0,136.0,3.0,99.9,48.1,48.1,97.3,4.18,-0.28,97.0,-1.0,0.0,-23.058,0.0,-0.9316,0.1807,0.0,12.2,0.0,5373.6836,5420.165,,1699.9041000000002,Full Throttle
