Time,GPS_Lat,GPS_Long,CarSpeed,pBrakeF,pBrakeR,tWater,tOil,mFuelConsLap,Logger_Lap,aSteering,RPM,Gear,GPS_Speed,VBatt,rPedal,tAir,WSpeed_FL,WSpeed_FR,DistanceLap,DistanceFull,BrakeBalance,pOil,PBX_LP_Fuel_Current,
3.925,12.9995607,79.9888165,184.0,0.0,-0.2,105.1,117.9,0.066,7,4.1,5994,5,183.0,14.47,101.8,47.8,184.0,183.6,175,1925702,-1.0,3.98,12,
3.930,12.9995607,79.9888165,184.0,0.0,-0.2,105.1,117.9,0.066,7,4.0,5982,5,183.0,14.47,101.7,47.8,184.0,183.6,175,1925702,-1.0,3.99,12,
3.935,12.9995607,79.9888165,184.0,0.0,-0.2,105.1,117.9,0.066,7,4.0,5953,5,183.0,14.47,101.7,47.8,184.0,183.7,175,1925702,-1.0,3.99,12,
3.940,12.9995607,79.9888165,184.1,0.6,0.2,104.9,118.3,0.067,7,4.0,5915,5,183.0,14.47,101.7,47.8,184.1,183.7,177,1925702,75.7,3.99,12,
3.945,12.9995607,79.9888165,184.1,0.6,0.2,104.9,118.3,0.067,7,4.0,5877,5,183.0,14.47,101.7,47.8,184.1,183.7,177,1925702,75.7,3.99,12,
3.950,12.9995607,79.9888165,184.2,0.6,0.2,104.9,118.3,0.067,7,3.5,5847,5,183.0,14.47,101.7,47.7,184.2,183.7,177,1925702,75.7,3.99,12,
3.955,12.9995607,79.9888165,184.2,0.6,0.2,104.9,118.3,0.067,7,3.5,5818,5,183.0,14.47,101.7,47.7,184.2,183.8,177,1925702,75.7,3.99,12,
3.960,12.9995457,79.9888053,184.3,0.6,0.2,104.9,118.3,0.067,7,3.5,5791,5,183.0,14.47,101.7,47.7,184.3,183.9,177,1925702,75.7,3.99,12,
3.965,12.9995457,79.9888053,184.3,0.6,0.2,104.9,118.3,0.067,7,3.5,5778,5,183.0,14.47,101.7,47.7,184.3,183.9,177,1925702,75.7,3.99,12,
3.970,12.9995457,79.9888053,184.3,0.6,0.2,104.9,118.3,0.067,7,3.8,5777,5,183.0,14.46,101.1,47.7,184.3,183.9,177,1925702,75.7,4.00,12,
3.975,12.9995457,79.9888053,184.4,0.6,0.2,104.9,118.3,0.067,7,3.8,5787,5,183.0,14.46,101.1,47.7,184.4,184.0,177,1925702,75.7,4.00,12,
3.980,12.9995457,79.9888053,184.4,0.6,0.2,104.9,118.3,0.067,7,3.8,5803,5,183.0,14.46,101.1,47.7,184.4,184.0,177,1925702,75.7,4.00,12,
3.985,12.9995457,79.9888053,184.5,0.6,0.2,104.9,118.3,0.067,7,3.8,5820,5,183.0,14.46,101.1,47.7,184.5,184.0,177,1925702,75.7,4.00,12,
3.990,12.9995457,79.9888053,184.5,0.9,0.7,105.0,118.4,0.068,7,3.5,5839,5,183.0,14.44,87.0,47.8,184.5,184.0,180,1925712,55.8,3.99,12,
3.995,12.9995457,79.9888053,184.5,0.9,0.7,105.0,118.4,0.068,7,3.5,5854,5,183.0,14.44,87.0,47.8,184.5,184.0,180,1925712,55.8,3.99,12,
4.000,12.9995309,79.9887940,184.5,0.9,0.7,105.0,118.4,0.068,7,3.5,5865,5,184.0,14.44,87.0,47.8,184.5,184.1,180,1925712,55.8,3.99,12,
4.005,12.9995309,79.9887940,184.5,0.9,0.7,105.0,118.4,0.068,7,3.5,5867,5,184.0,14.44,87.0,47.8,184.5,184.1,180,1925712,55.8,3.99,12,
4.010,12.9995309,79.9887940,184.6,0.9,0.7,105.0,118.4,0.068,7,3.6,5868,5,184.0,14.40,52.2,47.7,184.6,184.1,180,1925712,55.8,3.99,12,
4.015,12.9995309,79.9887940,184.6,0.9,0.7,105.0,118.4,0.068,7,3.6,5865,5,184.0,14.40,52.2,47.7,184.6,184.1,180,1925712,55.8,3.99,12,
4.020,12.9995309,79.9887940,184.6,0.9,0.7,105.0,118.4,0.068,7,3.6,5853,5,184.0,14.40,52.2,47.7,184.6,184.2,180,1925712,55.8,3.99,12,
4.025,12.9995309,79.9887940,184.6,0.9,0.7,105.0,118.4,0.068,7,3.6,5846,5,184.0,14.40,52.2,47.7,184.6,184.2,180,1925712,55.8,3.99,12,
4.030,12.9995309,79.9887940,184.6,0.9,0.7,105.0,118.4,0.068,7,3.7,5838,5,184.0,14.42,12.9,47.8,184.6,184.2,180,1925712,55.8,3.99,12,
4.035,12.9995309,79.9887940,184.6,0.9,0.7,105.0,118.4,0.068,7,3.7,5834,5,184.0,14.42,12.9,47.8,184.6,184.2,180,1925712,55.8,3.99,12,
4.040,12.9995159,79.9887828,184.6,3.0,1.8,104.9,119.1,0.069,7,3.7,5834,5,184.0,14.42,12.9,47.8,184.6,184.3,183,1925712,62.8,3.99,12,
4.045,12.9995159,79.9887828,184.6,3.0,1.8,104.9,119.1,0.069,7,3.7,5834,5,184.0,14.42,12.9,47.8,184.6,184.3,183,1925712,62.8,3.99,12,
4.050,12.9995159,79.9887828,184.6,3.0,1.8,104.9,119.1,0.069,7,3.8,5838,5,184.0,14.41,-5.0,47.8,184.6,184.3,183,1925712,62.8,3.98,12,
4.055,12.9995159,79.9887828,184.6,3.0,1.8,104.9,119.1,0.069,7,3.8,5802,5,184.0,14.41,-5.0,47.8,184.6,184.3,183,1925712,62.8,3.98,12,
4.060,12.9995012,79.9887714,184.6,3.0,1.8,104.9,119.1,0.069,7,3.8,5681,5,184.0,14.41,-5.0,47.8,184.6,184.3,183,1925712,62.8,3.98,12,
4.065,12.9995012,79.9887714,184.6,3.0,1.8,104.9,119.1,0.069,7,3.8,5633,5,184.0,14.41,-5.0,47.8,184.6,184.2,183,1925712,62.8,3.98,12,
4.070,12.9995012,79.9887714,184.6,3.0,1.8,104.9,119.1,0.069,7,3.8,5594,5,184.0,14.49,-2.9,47.8,184.6,184.2,183,1925712,62.8,3.99,12,
4.075,12.9995012,79.9887714,184.6,3.0,1.8,104.9,119.1,0.069,7,3.8,5581,5,184.0,14.49,-2.9,47.8,184.6,184.2,183,1925712,62.8,3.99,12,
4.080,12.9995012,79.9887714,184.5,3.0,1.8,104.9,119.1,0.069,7,3.8,5566,5,184.0,14.49,-2.9,47.8,184.5,184.1,183,1925712,62.8,3.99,12,
4.085,12.9995012,79.9887714,184.4,3.0,1.8,104.9,119.1,0.069,7,3.8,5557,5,184.0,14.49,-2.9,47.8,184.4,184.0,183,1925712,62.8,3.99,12,
4.090,12.9995012,79.9887714,184.4,7.8,4.1,104.6,118.8,0.069,7,3.9,5538,5,184.0,14.52,-2.8,47.7,184.4,183.9,185,1925712,65.8,3.99,12,
4.095,12.9995012,79.9887714,184.3,7.8,4.1,104.6,118.8,0.069,7,3.9,5520,5,184.0,14.52,-2.8,47.7,184.3,183.9,185,1925712,65.8,3.99,12,
4.100,12.9995012,79.9887714,184.2,7.8,4.1,104.6,118.8,0.069,7,3.9,5504,5,184.0,14.52,-2.8,47.7,184.2,183.7,185,1925712,65.8,3.99,12,
4.105,12.9995012,79.9887714,184.1,7.8,4.1,104.6,118.8,0.069,7,3.9,5495,5,184.0,14.52,-2.8,47.7,184.1,183.6,185,1925712,65.8,3.99,12,
4.110,12.9995012,79.9887714,184.0,7.8,4.1,104.6,118.8,0.069,7,3.8,5485,5,184.0,14.55,-2.9,47.8,184.0,183.4,185,1925712,65.8,3.99,12,
4.115,12.9995012,79.9887714,183.8,7.8,4.1,104.6,118.8,0.069,7,3.8,5485,5,184.0,14.55,-2.9,47.8,183.8,183.3,185,1925712,65.8,3.99,12,
4.120,12.9994863,79.9887601,183.7,7.8,4.1,104.6,118.8,0.069,7,3.8,5473,5,184.0,14.55,-2.9,47.8,183.7,183.1,185,1925712,65.8,3.99,12,
4.125,12.9994863,79.9887601,183.7,7.8,4.1,104.6,118.8,0.069,7,3.8,5500,5,184.0,14.55,-2.9,47.8,183.7,183.0,185,1925712,65.8,3.99,12,
4.130,12.9994863,79.9887601,183.5,7.8,4.1,104.6,118.8,0.069,7,3.8,5544,5,184.0,14.58,-2.8,47.8,183.5,182.8,185,1925712,65.8,4.00,12,
4.135,12.9994863,79.9887601,183.4,7.8,4.1,104.6,118.8,0.069,7,3.8,5596,5,184.0,14.58,-2.8,47.8,183.4,182.6,185,1925712,65.8,4.00,12,
4.140,12.9994863,79.9887601,183.2,10.7,6.6,104.9,118.0,0.069,7,3.8,5675,5,184.0,14.58,-2.8,47.8,183.2,182.5,188,1925712,61.8,4.00,12,
4.145,12.9994863,79.9887601,183.0,10.7,6.6,104.9,118.0,0.069,7,3.8,5711,5,184.0,14.58,-2.8,47.8,183.0,182.3,188,1925712,61.8,4.00,12,
4.150,12.9994863,79.9887601,183.0,10.7,6.6,104.9,118.0,0.069,7,4.2,5738,5,184.0,14.59,-2.9,47.8,183.0,182.2,188,1925712,61.8,4.00,12,
4.155,12.9994863,79.9887601,182.8,10.7,6.6,104.9,118.0,0.069,7,4.2,5742,5,184.0,14.59,-2.9,47.8,182.8,182.0,188,1925712,61.8,4.00,12,
4.160,12.9994714,79.9887487,182.7,10.7,6.6,104.9,118.0,0.069,7,4.2,5735,5,184.0,14.59,-2.9,47.8,182.7,181.9,188,1925712,61.8,4.00,12,
4.165,12.9994714,79.9887487,182.5,10.7,6.6,104.9,118.0,0.069,7,4.2,5725,5,184.0,14.59,-2.9,47.8,182.5,181.8,188,1925712,61.8,4.00,12,
4.170,12.9994714,79.9887487,182.4,10.7,6.6,104.9,118.0,0.069,7,3.9,5709,5,184.0,14.59,-2.9,47.8,182.4,181.7,188,1925712,61.8,4.02,12,
4.175,12.9994714,79.9887487,182.3,10.7,6.6,104.9,118.0,0.069,7,3.9,5698,5,184.0,14.59,-2.9,47.8,182.3,181.6,188,1925712,61.8,4.02,12,
4.180,12.9994565,79.9887374,182.2,10.7,6.6,104.9,118.0,0.069,7,3.9,5684,5,185.0,14.59,-2.9,47.8,182.2,181.5,188,1925712,61.8,4.02,12,
4.185,12.9994565,79.9887374,182.1,10.7,6.6,104.9,118.0,0.069,7,3.9,5669,5,185.0,14.59,-2.9,47.8,182.1,181.3,188,1925712,61.8,4.02,12,
4.190,12.9994565,79.9887374,182.0,12.0,7.9,104.8,118.7,0.069,7,3.9,5658,5,185.0,14.59,-2.9,47.8,182.0,181.2,190,1925722,60.4,4.02,12,
4.195,12.9994565,79.9887374,181.8,12.0,7.9,104.8,118.7,0.069,7,3.9,5645,5,185.0,14.59,-2.9,47.8,181.8,181.2,190,1925722,60.4,4.02,12,
4.200,12.9994565,79.9887374,181.7,12.0,7.9,104.8,118.7,0.069,7,3.9,5628,5,185.0,14.59,-2.9,47.8,181.7,181.0,190,1925722,60.4,4.02,12,
4.205,12.9994565,79.9887374,181.7,12.0,7.9,104.8,118.7,0.069,7,3.9,5618,5,185.0,14.59,-2.9,47.8,181.7,181.0,190,1925722,60.4,4.02,12,
4.210,12.9994565,79.9887374,181.5,12.0,7.9,104.8,118.7,0.069,7,3.7,5606,5,185.0,14.60,-2.9,47.7,181.5,180.9,190,1925722,60.4,4.02,12,
4.215,12.9994565,79.9887374,181.4,12.0,7.9,104.8,118.7,0.069,7,3.7,5593,5,185.0,14.60,-2.9,47.7,181.4,180.8,190,1925722,60.4,4.02,12,
4.220,12.9994565,79.9887374,181.3,12.0,7.9,104.8,118.7,0.069,7,3.7,5579,5,185.0,14.60,-2.9,47.7,181.3,180.6,190,1925722,60.4,4.02,12,
4.225,12.9994565,79.9887374,181.2,12.0,7.9,104.8,118.7,0.069,7,3.7,5570,5,185.0,14.60,-2.9,47.7,181.2,180.5,190,1925722,60.4,4.02,12,
4.230,12.9994565,79.9887374,181.0,12.0,7.9,104.8,118.7,0.069,7,4.1,5559,5,185.0,14.61,-2.9,47.7,181.0,180.4,190,1925722,60.4,4.02,13,
4.235,12.9994565,79.9887374,180.8,12.0,7.9,104.8,118.7,0.069,7,4.1,5558,5,185.0,14.61,-2.9,47.7,180.8,180.2,190,1925722,60.4,4.02,13,
4.240,12.9994417,79.9887259,180.6,14.0,9.0,104.8,118.7,0.069,7,4.1,5563,5,184.0,14.61,-2.9,47.7,180.6,180.0,193,1925722,60.9,4.02,13,
4.245,12.9994417,79.9887259,180.6,14.0,9.0,104.8,118.7,0.069,7,4.1,5577,5,184.0,14.61,-2.9,47.7,180.6,179.8,193,1925722,60.9,4.02,13,
4.250,12.9994417,79.9887259,180.4,14.0,9.0,104.8,118.7,0.069,7,4.6,5592,5,184.0,14.61,-2.9,47.7,180.4,179.6,193,1925722,60.9,4.02,13,
4.255,12.9994417,79.9887259,180.1,14.0,9.0,104.8,118.7,0.069,7,4.6,5608,5,184.0,14.61,-2.9,47.7,180.1,179.3,193,1925722,60.9,4.02,13,
4.260,12.9994417,79.9887259,179.9,14.0,9.0,104.8,118.7,0.069,7,4.6,5618,5,184.0,14.61,-2.9,47.7,179.9,179.2,193,1925722,60.9,4.02,13,
4.265,12.9994417,79.9887259,179.8,14.0,9.0,104.8,118.7,0.069,7,4.6,5624,5,184.0,14.61,-2.9,47.7,179.8,179.0,193,1925722,60.9,4.02,13,
4.270,12.9994417,79.9887259,179.6,14.0,9.0,104.8,118.7,0.069,7,5.7,5624,5,184.0,14.60,-3.0,47.6,179.6,178.8,193,1925722,60.9,4.02,13,
4.275,12.9994417,79.9887259,179.4,14.0,9.0,104.8,118.7,0.069,7,5.7,5616,5,184.0,14.60,-3.0,47.6,179.4,178.6,193,1925722,60.9,4.02,13,
4.280,12.9994270,79.9887147,179.2,14.0,9.0,104.8,118.7,0.069,7,5.7,5606,5,183.0,14.60,-3.0,47.6,179.2,178.4,193,1925722,60.9,4.02,13,
4.285,12.9994270,79.9887147,179.0,14.0,9.0,104.8,118.7,0.069,7,5.7,5594,5,183.0,14.60,-3.0,47.6,179.0,178.3,193,1925722,60.9,4.02,13,
4.290,12.9994270,79.9887147,178.9,13.9,9.4,105.0,118.9,0.069,7,5.9,5581,5,183.0,14.61,-3.0,47.6,178.9,178.1,195,1925722,59.5,4.02,13,
4.295,12.9994270,79.9887147,178.7,13.9,9.4,105.0,118.9,0.069,7,5.9,5569,5,183.0,14.61,-3.0,47.6,178.7,178.0,195,1925722,59.5,4.02,13,
4.300,12.9994125,79.9887035,178.6,13.9,9.4,105.0,118.9,0.069,7,5.9,5553,5,182.0,14.61,-3.0,47.6,178.6,177.8,195,1925722,59.5,4.02,13,
4.305,12.9994125,79.9887035,178.5,13.9,9.4,105.0,118.9,0.069,7,5.9,5542,5,182.0,14.61,-3.0,47.6,178.5,177.8,195,1925722,59.5,4.02,13,
4.310,12.9994125,79.9887035,178.4,13.9,9.4,105.0,118.9,0.069,7,6.5,5532,5,182.0,14.61,-2.9,47.5,178.4,177.6,195,1925722,59.5,4.02,13,
4.315,12.9994125,79.9887035,178.3,13.9,9.4,105.0,118.9,0.069,7,6.5,5520,5,182.0,14.61,-2.9,47.5,178.3,177.5,195,1925722,59.5,4.02,13,
4.320,12.9994125,79.9887035,178.2,13.9,9.4,105.0,118.9,0.069,7,6.5,5502,5,182.0,14.61,-2.9,47.5,178.2,177.4,195,1925722,59.5,4.02,13,
4.325,12.9994125,79.9887035,178.2,13.9,9.4,105.0,118.9,0.069,7,6.5,5493,5,182.0,14.61,-2.9,47.5,178.2,177.4,195,1925722,59.5,4.02,13,
4.330,12.9994125,79.9887035,178.1,13.9,9.4,105.0,118.9,0.069,7,6.2,5484,5,182.0,14.61,-3.0,47.5,178.1,177.3,195,1925722,59.5,4.02,13,
4.335,12.9994125,79.9887035,178.0,13.9,9.4,105.0,118.9,0.069,7,6.2,5468,5,182.0,14.61,-3.0,47.5,178.0,177.3,195,1925722,59.5,4.02,13,
4.340,12.9994125,79.9887035,178.0,14.3,9.8,104.9,118.4,0.069,7,6.2,5456,5,182.0,14.61,-3.0,47.5,178.0,177.2,198,1925722,59.3,4.02,13,
4.345,12.9994125,79.9887035,178.0,14.3,9.8,104.9,118.4,0.069,7,6.2,5445,5,182.0,14.61,-3.0,47.5,178.0,177.2,198,1925722,59.3,4.02,13,
4.350,12.9994125,79.9887035,177.9,14.3,9.8,104.9,118.4,0.069,7,6.7,5433,5,182.0,14.61,-3.0,47.5,177.9,177.1,198,1925722,59.3,4.03,13,
4.355,12.9994125,79.9887035,177.9,14.3,9.8,104.9,118.4,0.069,7,6.7,5426,5,182.0,14.61,-3.0,47.5,177.9,177.1,198,1925722,59.3,4.03,13,
4.360,12.9993980,79.9886923,177.8,14.3,9.8,104.9,118.4,0.069,7,6.7,5423,5,181.0,14.61,-3.0,47.5,177.8,177.0,198,1925722,59.3,4.03,13,
4.365,12.9993980,79.9886923,177.8,14.3,9.8,104.9,118.4,0.069,7,6.7,5435,5,181.0,14.61,-3.0,47.5,177.8,176.9,198,1925722,59.3,4.03,13,
4.370,12.9993980,79.9886923,177.7,14.3,9.8,104.9,118.4,0.069,7,7.7,5456,5,181.0,14.61,-2.9,47.4,177.7,176.8,198,1925722,59.3,4.03,13,
4.375,12.9993980,79.9886923,177.5,14.3,9.8,104.9,118.4,0.069,7,7.7,5485,5,181.0,14.61,-2.9,47.4,177.5,176.7,198,1925722,59.3,4.03,13,
4.380,12.9993980,79.9886923,177.4,14.3,9.8,104.9,118.4,0.069,7,7.7,5520,5,181.0,14.61,-2.9,47.4,177.4,176.4,198,1925722,59.3,4.03,13,
4.385,12.9993980,79.9886923,177.3,14.3,9.8,104.9,118.4,0.069,7,7.7,5543,5,181.0,14.61,-2.9,47.4,177.3,176.3,198,1925722,59.3,4.03,13,
4.390,12.9993980,79.9886923,177.2,14.6,10.2,104.9,118.0,0.069,7,8.3,5560,5,181.0,14.61,-2.9,47.4,177.2,176.0,200,1925732,58.7,4.03,13,
4.395,12.9993980,79.9886923,177.1,14.6,10.2,104.9,118.0,0.069,7,8.3,5567,5,181.0,14.61,-2.9,47.4,177.1,175.9,200,1925732,58.7,4.03,13,
4.400,12.9993837,79.9886812,176.9,14.6,10.2,104.9,118.0,0.069,7,8.3,5561,5,180.0,14.61,-2.9,47.4,176.9,175.6,200,1925732,58.7,4.03,13,
4.405,12.9993837,79.9886812,176.8,14.6,10.2,104.9,118.0,0.069,7,8.3,5552,5,180.0,14.61,-2.9,47.4,176.8,175.3,200,1925732,58.7,4.03,13,
4.410,12.9993837,79.9886812,176.6,14.6,10.2,104.9,118.0,0.069,7,9.8,5542,5,180.0,14.61,-3.0,47.3,176.6,175.2,200,1925732,58.7,4.04,13,
4.415,12.9993837,79.9886812,176.4,14.6,10.2,104.9,118.0,0.069,7,9.8,5529,5,180.0,14.61,-3.0,47.3,176.4,174.9,200,1925732,58.7,4.04,13,
4.420,12.9993837,79.9886812,176.3,14.6,10.2,104.9,118.0,0.069,7,9.8,5513,5,180.0,14.61,-3.0,47.3,176.3,174.7,200,1925732,58.7,4.04,13,
4.425,12.9993837,79.9886812,176.2,14.6,10.2,104.9,118.0,0.069,7,9.8,5504,5,180.0,14.61,-3.0,47.3,176.2,174.5,200,1925732,58.7,4.04,13,
4.430,12.9993837,79.9886812,176.0,14.6,10.2,104.9,118.0,0.069,7,10.2,5494,5,180.0,14.61,-3.0,47.3,176.0,174.4,200,1925732,58.7,4.04,13,
4.435,12.9993837,79.9886812,175.9,14.6,10.2,104.9,118.0,0.069,7,10.2,5478,5,180.0,14.61,-3.0,47.3,175.9,174.2,200,1925732,58.7,4.04,13,
4.440,12.9993695,79.9886703,175.7,14.4,10.3,105.0,118.8,0.069,7,10.2,5467,5,179.0,14.61,-3.0,47.3,175.7,174.0,203,1925732,58.4,4.04,13,
4.445,12.9993695,79.9886703,175.7,14.4,10.3,105.0,118.8,0.069,7,10.2,5455,5,179.0,14.61,-3.0,47.3,175.7,173.9,203,1925732,58.4,4.04,13,
4.450,12.9993695,79.9886703,175.5,14.4,10.3,105.0,118.8,0.069,7,10.3,5442,5,179.0,14.60,-3.1,47.2,175.5,173.8,203,1925732,58.4,4.03,13,
4.455,12.9993695,79.9886703,175.4,14.4,10.3,105.0,118.8,0.069,7,10.3,5430,5,179.0,14.60,-3.1,47.2,175.4,173.6,203,1925732,58.4,4.03,13,
4.460,12.9993554,79.9886591,175.3,14.4,10.3,105.0,118.8,0.069,7,10.3,5417,5,178.0,14.60,-3.1,47.2,175.3,173.4,203,1925732,58.4,4.03,13,
4.465,12.9993554,79.9886591,175.2,14.4,10.3,105.0,118.8,0.069,7,10.3,5406,5,178.0,14.60,-3.1,47.2,175.2,173.3,203,1925732,58.4,4.03,13,
4.470,12.9993554,79.9886591,175.1,14.4,10.3,105.0,118.8,0.069,7,10.5,5394,5,178.0,14.61,-3.1,47.2,175.1,173.1,203,1925732,58.4,4.03,13,
4.475,12.9993554,79.9886591,175.0,14.4,10.3,105.0,118.8,0.069,7,10.5,5385,5,178.0,14.61,-3.1,47.2,175.0,172.9,203,1925732,58.4,4.03,13,
4.480,12.9993554,79.9886591,174.9,14.4,10.3,105.0,118.8,0.069,7,10.5,5368,5,178.0,14.61,-3.1,47.2,174.9,172.7,203,1925732,58.4,4.03,13,
4.485,12.9993554,79.9886591,174.8,14.4,10.3,105.0,118.8,0.069,7,10.5,5357,5,178.0,14.61,-3.1,47.2,174.8,172.6,203,1925732,58.4,4.03,13,
4.490,12.9993554,79.9886591,174.7,14.5,10.6,105.0,118.7,0.069,7,11.5,5347,5,178.0,14.60,-3.0,47.1,174.7,172.4,205,1925732,57.9,4.02,13,
4.495,12.9993554,79.9886591,174.6,14.5,10.6,105.0,118.7,0.069,7,11.5,5337,5,178.0,14.60,-3.0,47.1,174.6,172.2,205,1925732,57.9,4.02,13,
4.500,12.9993554,79.9886591,174.5,14.5,10.6,105.0,118.7,0.069,7,11.5,5325,5,178.0,14.60,-3.0,47.1,174.5,172.0,205,1925732,57.9,4.02,13,
4.505,12.9993554,79.9886591,174.3,14.5,10.6,105.0,118.7,0.069,7,11.5,5322,5,178.0,14.60,-3.0,47.1,174.3,171.7,205,1925732,57.9,4.02,13,
4.510,12.9993554,79.9886591,174.2,14.5,10.6,105.0,118.7,0.069,7,13.0,5321,5,178.0,14.61,-3.0,47.1,174.2,171.6,205,1925732,57.9,4.02,13,
4.515,12.9993554,79.9886591,174.0,14.5,10.6,105.0,118.7,0.069,7,13.0,5328,5,178.0,14.61,-3.0,47.1,174.0,171.2,205,1925732,57.9,4.02,13,
4.520,12.9993413,79.9886480,173.9,14.5,10.6,105.0,118.7,0.069,7,13.0,5344,5,177.0,14.61,-3.0,47.1,173.9,170.9,205,1925732,57.9,4.02,13,
4.525,12.9993413,79.9886480,173.7,14.5,10.6,105.0,118.7,0.069,7,13.0,5353,5,177.0,14.61,-3.0,47.1,173.7,170.8,205,1925732,57.9,4.02,13,
4.530,12.9993413,79.9886480,173.6,14.5,10.6,105.0,118.7,0.069,7,13.9,5365,5,177.0,14.60,-3.0,47.0,173.6,170.4,205,1925732,57.9,4.02,13,
4.535,12.9993413,79.9886480,173.4,14.5,10.6,105.0,118.7,0.069,7,13.9,5369,5,177.0,14.60,-3.0,47.0,173.4,170.1,205,1925732,57.9,4.02,13,
4.540,12.9993413,79.9886480,173.2,14.3,10.7,104.9,118.2,0.069,7,13.9,5368,5,177.0,14.60,-3.0,47.0,173.2,169.7,207,1925732,57.3,4.02,13,
4.545,12.9993413,79.9886480,173.1,14.3,10.7,104.9,118.2,0.069,7,13.9,5358,5,177.0,14.60,-3.0,47.0,173.1,169.3,207,1925732,57.3,4.02,13,
4.550,12.9993413,79.9886480,172.9,14.3,10.7,104.9,118.2,0.069,7,13.6,5347,5,177.0,14.58,-3.0,47.0,172.9,169.2,207,1925732,57.3,4.02,13,
4.555,12.9993413,79.9886480,172.8,14.3,10.7,104.9,118.2,0.069,7,13.6,5336,5,177.0,14.58,-3.0,47.0,172.8,168.8,207,1925732,57.3,4.02,13,
4.560,12.9993276,79.9886369,172.7,14.3,10.7,104.9,118.2,0.069,7,13.6,5325,5,176.0,14.58,-3.0,47.0,172.7,168.4,207,1925732,57.3,4.02,13,
4.565,12.9993276,79.9886369,172.6,14.3,10.7,104.9,118.2,0.069,7,13.6,5313,5,176.0,14.58,-3.0,47.0,172.6,168.3,207,1925732,57.3,4.02,13,
4.570,12.9993276,79.9886369,172.4,14.3,10.7,104.9,118.2,0.069,7,13.6,5300,5,176.0,14.59,-3.0,47.0,172.4,168.0,207,1925732,57.3,4.02,13,
4.575,12.9993276,79.9886369,172.3,14.3,10.7,104.9,118.2,0.069,7,13.6,5290,5,176.0,14.59,-3.0,47.0,172.3,167.7,207,1925732,57.3,4.02,13,
4.580,12.9993276,79.9886369,172.2,14.3,10.7,104.9,118.2,0.069,7,13.6,5279,5,176.0,14.59,-3.0,47.0,172.2,167.5,207,1925732,57.3,4.02,13,
4.585,12.9993276,79.9886369,172.1,14.3,10.7,104.9,118.2,0.069,7,13.6,5265,5,176.0,14.59,-3.0,47.0,172.1,167.2,207,1925732,57.3,4.02,13,
4.590,12.9993276,79.9886369,172.0,14.4,10.7,105.3,118.4,0.069,7,13.3,5254,5,176.0,14.58,-3.0,46.9,172.0,166.8,210,1925742,57.4,4.02,13,
4.595,12.9993276,79.9886369,171.9,14.4,10.7,105.3,118.4,0.069,7,13.3,5243,5,176.0,14.58,-3.0,46.9,171.9,166.7,210,1925742,57.4,4.02,13,
4.600,12.9993139,79.9886258,171.8,14.4,10.7,105.3,118.4,0.069,7,13.3,5231,5,175.0,14.58,-3.0,46.9,171.8,166.4,210,1925742,57.4,4.02,13,
4.605,12.9993139,79.9886258,171.8,14.4,10.7,105.3,118.4,0.069,7,13.3,5220,5,175.0,14.58,-3.0,46.9,171.8,166.3,210,1925742,57.4,4.02,13,
4.610,12.9993139,79.9886258,171.7,14.4,10.7,105.3,118.4,0.069,7,13.4,5213,5,175.0,14.59,-3.0,46.9,171.7,166.0,210,1925742,57.4,4.01,13,
4.615,12.9993139,79.9886258,171.7,14.4,10.7,105.3,118.4,0.069,7,13.4,5207,5,175.0,14.59,-3.0,46.9,171.7,165.8,210,1925742,57.4,4.01,13,
4.620,12.9993139,79.9886258,171.6,14.4,10.7,105.3,118.4,0.069,7,13.4,5213,5,175.0,14.59,-3.0,46.9,171.6,165.7,210,1925742,57.4,4.01,13,
4.625,12.9993139,79.9886258,171.6,14.4,10.7,105.3,118.4,0.069,7,13.4,5220,5,175.0,14.59,-3.0,46.9,171.6,165.6,210,1925742,57.4,4.01,13,
4.630,12.9993139,79.9886258,171.5,14.4,10.7,105.3,118.4,0.069,7,13.5,5237,5,175.0,14.57,-3.0,46.8,171.5,165.4,210,1925742,57.4,4.00,13,
4.635,12.9993139,79.9886258,171.4,14.4,10.7,105.3,118.4,0.069,7,13.5,5256,5,175.0,14.57,-3.0,46.8,171.4,165.4,210,1925742,57.4,4.00,13,
4.640,12.9993003,79.9886145,171.4,13.6,10.0,105.3,119.1,0.069,7,13.5,5269,5,174.0,14.57,-3.0,46.8,171.4,165.3,212,1925742,57.6,4.00,13,
4.645,12.9993003,79.9886145,171.3,13.6,10.0,105.3,119.1,0.069,7,13.5,5280,5,174.0,14.57,-3.0,46.8,171.3,165.3,212,1925742,57.6,4.00,13,
4.650,12.9993003,79.9886145,171.3,13.6,10.0,105.3,119.1,0.069,7,12.4,5280,5,174.0,14.58,-3.0,46.8,171.3,165.2,212,1925742,57.6,4.01,13,
4.655,12.9993003,79.9886145,171.1,13.6,10.0,105.3,119.1,0.069,7,12.4,5276,5,174.0,14.58,-3.0,46.8,171.1,165.1,212,1925742,57.6,4.01,13,
4.660,12.9993003,79.9886145,171.1,13.6,10.0,105.3,119.1,0.069,7,12.4,5265,5,174.0,14.58,-3.0,46.8,171.1,165.0,212,1925742,57.6,4.01,13,
4.665,12.9993003,79.9886145,170.9,13.6,10.0,105.3,119.1,0.069,7,12.4,5256,5,174.0,14.58,-3.0,46.8,170.9,164.8,212,1925742,57.6,4.01,13,
