Time;GPS_Lat;GPS_Long;CarSpeed;pBrakeF;pBrakeR;tWater;tOil;mFuelConsLap;Logger_Lap;aSteering;RPM;Gear;GPS_Speed;VBatt;rPedal;tAir;WSpeed_FL;WSpeed_FR;DistanceLap;DistanceFull;BrakeBalance;pOil;
89.105;13,0021423;79,9878107;68,0;0,7;0,7;94,3;110,2;0,727;1;-56,1;3663;2;65,0;14,52;11,3;44,8;64,5;68,0;3111;366595;47,0;3,71;
89.110;13,0021423;79,9878107;68,0;0,7;0,7;94,3;110,2;0,727;1;-56,1;3665;2;65,0;14,52;11,3;44,8;64,5;68,0;3111;366595;47,0;3,71;
89.115;13,0021423;79,9878107;68,1;0,7;0,7;94,3;110,2;0,727;1;-56,1;3665;2;65,0;14,52;11,3;44,8;64,6;68,1;3111;366595;47,0;3,71;
89.120;13,0021462;79,9878160;68,1;0,7;0,7;94,3;110,2;0,727;1;-56,0;3664;2;66,0;14,52;11,5;44,8;64,6;68,1;3111;366595;47,0;3,71;
89.125;13,0021462;79,9878160;68,1;0,7;0,7;94,3;110,2;0,727;1;-56,0;3665;2;66,0;14,52;11,5;44,8;64,6;68,1;3111;366595;47,0;3,71;
89.130;13,0021462;79,9878160;68,1;0,5;0,7;95,0;110,6;0,728;1;-56,0;3667;2;66,0;14,52;11,5;44,8;64,6;68,1;3112;366595;41,8;3,71;
89.135;13,0021462;79,9878160;68,1;0,5;0,7;95,0;110,6;0,728;1;-56,0;3668;2;66,0;14,52;11,5;44,8;64,6;68,1;3112;366595;41,8;3,71;
89.140;13,0021503;79,9878214;68,2;0,5;0,7;95,0;110,6;0,728;1;-56,3;3669;2;65,0;14,52;11,4;44,8;64,7;68,2;3112;366595;41,8;3,71;
89.145;13,0021503;79,9878214;68,2;0,5;0,7;95,0;110,6;0,728;1;-56,3;3670;2;65,0;14,52;11,4;44,8;64,7;68,2;3112;366595;41,8;3,71;
89.150;13,0021503;79,9878214;68,2;0,5;0,7;95,0;110,6;0,728;1;-56,3;3669;2;65,0;14,52;11,4;44,8;64,7;68,2;3112;366595;41,8;3,71;
89.155;13,0021503;79,9878214;68,2;0,5;0,7;95,0;110,6;0,728;1;-56,3;3668;2;65,0;14,52;11,4;44,8;64,7;68,2;3112;366595;41,8;3,71;
89.160;13,0021503;79,9878214;68,2;0,5;0,7;95,0;110,6;0,728;1;-55,9;3670;2;65,0;14,54;11,7;44,8;64,7;68,2;3112;366595;41,8;3,72;
89.165;13,0021503;79,9878214;68,2;0,5;0,7;95,0;110,6;0,728;1;-55,9;3670;2;65,0;14,54;11,7;44,8;64,7;68,2;3112;366595;41,8;3,72;
89.170;13,0021503;79,9878214;68,3;0,5;0,7;95,0;110,6;0,728;1;-55,9;3670;2;65,0;14,54;11,7;44,8;64,7;68,3;3112;366595;41,8;3,72;
89.175;13,0021503;79,9878214;68,3;0,5;0,7;95,0;110,6;0,728;1;-55,9;3670;2;65,0;14,54;11,7;44,8;64,7;68,3;3112;366595;41,8;3,72;
89.180;13,0021544;79,9878265;68,3;0,5;0,7;94,5;110,6;0,728;1;-56,1;3669;2;65,0;14,51;11,5;44,8;64,7;68,3;3113;366599;40,9;3,71;
89.185;13,0021544;79,9878265;68,3;0,5;0,7;94,5;110,6;0,728;1;-56,1;3667;2;65,0;14,51;11,5;44,8;64,8;68,3;3113;366599;40,9;3,71;
89.190;13,0021544;79,9878265;68,3;0,5;0,7;94,5;110,6;0,728;1;-56,1;3665;2;65,0;14,51;11,5;44,8;64,8;68,3;3113;366599;40,9;3,71;
89.195;13,0021544;79,9878265;68,4;0,5;0,7;94,5;110,6;0,728;1;-56,1;3665;2;65,0;14,51;11,5;44,8;64,8;68,4;3113;366599;40,9;3,71;
89.200;13,0021544;79,9878265;68,4;0,5;0,7;94,5;110,6;0,728;1;-56,1;3665;2;65,0;14,54;11,4;44,8;64,8;68,4;3113;366599;40,9;3,71;
89.205;13,0021544;79,9878265;68,4;0,5;0,7;94,5;110,6;0,728;1;-56,1;3666;2;65,0;14,54;11,4;44,8;64,8;68,4;3113;366599;40,9;3,71;
89.210;13,0021544;79,9878265;68,4;0,5;0,7;94,5;110,6;0,728;1;-56,1;3668;2;65,0;14,54;11,4;44,8;64,8;68,4;3113;366599;40,9;3,71;
89.215;13,0021544;79,9878265;68,4;0,5;0,7;94,5;110,6;0,728;1;-56,1;3670;2;65,0;14,54;11,4;44,8;64,8;68,4;3113;366599;40,9;3,71;
89.220;13,0021544;79,9878265;68,4;0,5;0,7;94,5;110,6;0,728;1;-56,4;3672;2;65,0;14,51;11,5;44,8;64,8;68,4;3113;366599;40,9;3,71;
89.225;13,0021544;79,9878265;68,4;0,5;0,7;94,5;110,6;0,728;1;-56,4;3674;2;65,0;14,51;11,5;44,8;64,8;68,4;3113;366599;40,9;3,71;
89.230;13,0021544;79,9878265;68,4;0,4;0,7;95,0;110,3;0,728;1;-56,4;3676;2;65,0;14,51;11,5;44,8;64,8;68,4;3114;366599;39,1;3,71;
89.235;13,0021544;79,9878265;68,5;0,4;0,7;95,0;110,3;0,728;1;-56,4;3678;2;65,0;14,51;11,5;44,8;64,9;68,5;3114;366599;39,1;3,71;
89.240;13,0021587;79,9878317;68,5;0,4;0,7;95,0;110,3;0,728;1;-56,4;3681;2;65,0;14,52;11,6;44,8;64,9;68,5;3114;366599;39,1;3,72;
89.245;13,0021587;79,9878317;68,5;0,4;0,7;95,0;110,3;0,728;1;-56,4;3682;2;65,0;14,52;11,6;44,8;64,9;68,5;3114;366599;39,1;3,72;
89.250;13,0021587;79,9878317;68,5;0,4;0,7;95,0;110,3;0,728;1;-56,4;3682;2;65,0;14,52;11,6;44,8;64,9;68,5;3114;366599;39,1;3,72;
89.255;13,0021587;79,9878317;68,5;0,4;0,7;95,0;110,3;0,728;1;-56,4;3682;2;65,0;14,52;11,6;44,8;64,9;68,5;3114;366599;39,1;3,72;
89.260;13,0021632;79,9878366;68,5;0,4;0,7;95,0;110,3;0,728;1;-56,4;3683;2;66,0;14,51;11,8;44,8;64,9;68,5;3114;366599;39,1;3,72;
89.265;13,0021632;79,9878366;68,5;0,4;0,7;95,0;110,3;0,728;1;-56,4;3684;2;66,0;14,51;11,8;44,8;64,9;68,5;3114;366599;39,1;3,72;
89.270;13,0021632;79,9878366;68,5;0,4;0,7;95,0;110,3;0,728;1;-56,4;3684;2;66,0;14,51;11,8;44,8;64,9;68,5;3114;366599;39,1;3,72;
89.275;13,0021632;79,9878366;68,5;0,4;0,7;95,0;110,3;0,728;1;-56,4;3684;2;66,0;14,51;11,8;44,8;64,9;68,5;3114;366599;39,1;3,72;
89.280;13,0021632;79,9878366;68,5;0,5;0,7;95,1;110,2;0,728;1;-56,5;3683;2;66,0;14,52;11,7;44,8;65,0;68,5;3115;366599;41,2;3,72;
89.285;13,0021632;79,9878366;68,6;0,5;0,7;95,1;110,2;0,728;1;-56,5;3681;2;66,0;14,52;11,7;44,8;65,0;68,6;3115;366599;41,2;3,72;
89.290;13,0021632;79,9878366;68,6;0,5;0,7;95,1;110,2;0,728;1;-56,5;3681;2;66,0;14,52;11,7;44,8;65,0;68,6;3115;366599;41,2;3,72;
89.295;13,0021632;79,9878366;68,6;0,5;0,7;95,1;110,2;0,728;1;-56,5;3681;2;66,0;14,52;11,7;44,8;65,0;68,6;3115;366599;41,2;3,72;
89.300;13,0021678;79,9878415;68,6;0,5;0,7;95,1;110,2;0,728;1;-55,9;3682;2;66,0;14,52;11,8;44,8;65,0;68,6;3115;366599;41,2;3,72;
89.305;13,0021678;79,9878415;68,6;0,5;0,7;95,1;110,2;0,728;1;-55,9;3683;2;66,0;14,52;11,8;44,8;65,0;68,6;3115;366599;41,2;3,72;
89.310;13,0021678;79,9878415;68,6;0,5;0,7;95,1;110,2;0,728;1;-55,9;3686;2;66,0;14,52;11,8;44,8;65,0;68,6;3115;366599;41,2;3,72;
89.315;13,0021678;79,9878415;68,6;0,5;0,7;95,1;110,2;0,728;1;-55,9;3687;2;66,0;14,52;11,8;44,8;65,0;68,6;3115;366599;41,2;3,72;
89.320;13,0021678;79,9878415;68,6;0,5;0,7;95,1;110,2;0,728;1;-56,2;3686;2;66,0;14,50;11,9;44,8;65,1;68,6;3115;366599;41,2;3,72;
89.325;13,0021678;79,9878415;68,6;0,5;0,7;95,1;110,2;0,728;1;-56,2;3687;2;66,0;14,50;11,9;44,8;65,1;68,6;3115;366599;41,2;3,72;
89.330;13,0021678;79,9878415;68,7;0,5;0,7;94,5;110,2;0,728;1;-56,2;3689;2;66,0;14,50;11,9;44,8;65,1;68,7;3116;366599;41,5;3,72;
89.335;13,0021678;79,9878415;68,7;0,5;0,7;94,5;110,2;0,728;1;-56,2;3692;2;66,0;14,50;11,9;44,8;65,1;68,7;3116;366599;41,5;3,72;
89.340;13,0021726;79,9878464;68,7;0,5;0,7;94,5;110,2;0,728;1;-56,2;3694;2;66,0;14,52;11,7;44,8;65,1;68,7;3116;366599;41,5;3,73;
89.345;13,0021726;79,9878464;68,7;0,5;0,7;94,5;110,2;0,728;1;-56,2;3695;2;66,0;14,52;11,7;44,8;65,1;68,7;3116;366599;41,5;3,73;
89.350;13,0021726;79,9878464;68,7;0,5;0,7;94,5;110,2;0,728;1;-56,2;3694;2;66,0;14,52;11,7;44,8;65,1;68,7;3116;366599;41,5;3,73;
89.355;13,0021726;79,9878464;68,7;0,5;0,7;94,5;110,2;0,728;1;-56,2;3696;2;66,0;14,52;11,7;44,8;65,2;68,7;3116;366599;41,5;3,73;
89.360;13,0021775;79,9878510;68,7;0,5;0,7;94,5;110,2;0,728;1;-56,5;3695;2;66,0;14,50;11,8;44,8;65,2;68,7;3116;366599;41,5;3,73;
89.365;13,0021775;79,9878510;68,7;0,5;0,7;94,5;110,2;0,728;1;-56,5;3693;2;66,0;14,50;11,8;44,8;65,2;68,7;3116;366599;41,5;3,73;
89.370;13,0021775;79,9878510;68,7;0,5;0,7;94,5;110,2;0,728;1;-56,5;3692;2;66,0;14,50;11,8;44,8;65,2;68,7;3116;366599;41,5;3,73;
89.375;13,0021775;79,9878510;68,8;0,5;0,7;94,5;110,2;0,728;1;-56,5;3691;2;66,0;14,50;11,8;44,8;65,2;68,8;3116;366599;41,5;3,73;
89.380;13,0021775;79,9878510;68,8;0,6;0,7;94,8;110,0;0,728;1;-56,3;3686;2;66,0;14,52;11,9;44,9;65,2;68,8;3117;366603;46,4;3,74;
89.385;13,0021775;79,9878510;68,8;0,6;0,7;94,8;110,0;0,728;1;-56,3;3686;2;66,0;14,52;11,9;44,9;65,2;68,8;3117;366603;46,4;3,74;
89.390;13,0021775;79,9878510;68,8;0,6;0,7;94,8;110,0;0,728;1;-56,3;3687;2;66,0;14,52;11,9;44,9;65,2;68,8;3117;366603;46,4;3,74;
89.395;13,0021775;79,9878510;68,8;0,6;0,7;94,8;110,0;0,728;1;-56,3;3687;2;66,0;14,52;11,9;44,9;65,2;68,8;3117;366603;46,4;3,74;
89.400;13,0021775;79,9878510;68,8;0,6;0,7;94,8;110,0;0,728;1;-56,5;3689;2;66,0;14,51;11,8;44,9;65,2;68,8;3117;366603;46,4;3,74;
89.405;13,0021775;79,9878510;68,8;0,6;0,7;94,8;110,0;0,728;1;-56,5;3691;2;66,0;14,51;11,8;44,9;65,2;68,8;3117;366603;46,4;3,74;
89.410;13,0021775;79,9878510;68,8;0,6;0,7;94,8;110,0;0,728;1;-56,5;3694;2;66,0;14,51;11,8;44,9;65,2;68,8;3117;366603;46,4;3,74;
89.415;13,0021775;79,9878510;68,9;0,6;0,7;94,8;110,0;0,728;1;-56,5;3697;2;66,0;14,51;11,8;44,9;65,2;68,9;3117;366603;46,4;3,74;
89.420;13,0021824;79,9878557;68,9;0,6;0,7;94,8;110,0;0,728;1;-56,6;3702;2;66,0;14,53;11,7;44,8;65,3;68,9;3117;366603;46,4;3,74;
89.425;13,0021824;79,9878557;68,9;0,6;0,7;94,8;110,0;0,728;1;-56,6;3706;2;66,0;14,53;11,7;44,8;65,3;68,9;3117;366603;46,4;3,74;
89.430;13,0021824;79,9878557;68,9;0,5;0,6;94,3;110,2;0,729;1;-56,6;3711;2;66,0;14,53;11,7;44,8;65,3;68,9;3118;366603;44,8;3,74;
89.435;13,0021824;79,9878557;68,9;0,5;0,6;94,3;110,2;0,729;1;-56,6;3714;2;66,0;14,53;11,7;44,8;65,3;68,9;3118;366603;44,8;3,74;
89.440;13,0021824;79,9878557;68,9;0,5;0,6;94,3;110,2;0,729;1;-56,4;3717;2;66,0;14,49;12,0;44,8;65,3;68,9;3118;366603;44,8;3,75;
89.445;13,0021824;79,9878557;69,0;0,5;0,6;94,3;110,2;0,729;1;-56,4;3717;2;66,0;14,49;12,0;44,8;65,3;69,0;3118;366603;44,8;3,75;
89.450;13,0021824;79,9878557;69,0;0,5;0,6;94,3;110,2;0,729;1;-56,4;3718;2;66,0;14,49;12,0;44,8;65,3;69,0;3118;366603;44,8;3,75;
89.455;13,0021824;79,9878557;69,0;0,5;0,6;94,3;110,2;0,729;1;-56,4;3719;2;66,0;14,49;12,0;44,8;65,3;69,0;3118;366603;44,8;3,75;
89.460;13,0021875;79,9878603;69,0;0,5;0,6;94,3;110,2;0,729;1;-56,5;3719;2;66,0;14,52;12,1;44,9;65,3;69,0;3118;366603;44,8;3,76;
89.465;13,0021875;79,9878603;69,0;0,5;0,6;94,3;110,2;0,729;1;-56,5;3720;2;66,0;14,52;12,1;44,9;65,3;69,0;3118;366603;44,8;3,76;
89.470;13,0021875;79,9878603;69,0;0,5;0,6;94,3;110,2;0,729;1;-56,5;3720;2;66,0;14,52;12,1;44,9;65,4;69,0;3118;366603;44,8;3,76;
89.475;13,0021875;79,9878603;69,0;0,5;0,6;94,3;110,2;0,729;1;-56,5;3719;2;66,0;14,52;12,1;44,9;65,4;69,0;3118;366603;44,8;3,76;
89.480;13,0021926;79,9878646;69,0;0,4;0,7;94,6;110,3;0,729;1;-56,8;3716;2;66,0;14,50;12,3;44,8;65,4;69,0;3118;366603;39,3;3,75;
89.485;13,0021926;79,9878646;69,1;0,4;0,7;94,6;110,3;0,729;1;-56,8;3715;2;66,0;14,50;12,3;44,8;65,4;69,1;3118;366603;39,3;3,75;
89.490;13,0021926;79,9878646;69,1;0,4;0,7;94,6;110,3;0,729;1;-56,8;3714;2;66,0;14,50;12,3;44,8;65,4;69,1;3118;366603;39,3;3,75;
89.495;13,0021926;79,9878646;69,1;0,4;0,7;94,6;110,3;0,729;1;-56,8;3716;2;66,0;14,50;12,3;44,8;65,4;69,1;3118;366603;39,3;3,75;
89.500;13,0021926;79,9878646;69,1;0,4;0,7;94,6;110,3;0,729;1;-56,4;3717;2;66,0;14,53;12,6;44,8;65,4;69,1;3118;366603;39,3;3,76;
89.505;13,0021926;79,9878646;69,1;0,4;0,7;94,6;110,3;0,729;1;-56,4;3718;2;66,0;14,53;12,6;44,8;65,4;69,1;3118;366603;39,3;3,76;
89.510;13,0021926;79,9878646;69,2;0,4;0,7;94,6;110,3;0,729;1;-56,4;3720;2;66,0;14,53;12,6;44,8;65,4;69,2;3118;366603;39,3;3,76;
89.515;13,0021926;79,9878646;69,2;0,4;0,7;94,6;110,3;0,729;1;-56,4;3720;2;66,0;14,53;12,6;44,8;65,4;69,2;3118;366603;39,3;3,76;
89.520;13,0021926;79,9878646;69,2;0,4;0,7;94,6;110,3;0,729;1;-56,2;3722;2;66,0;14,51;12,7;44,8;65,5;69,2;3118;366603;39,3;3,78;
89.525;13,0021926;79,9878646;69,2;0,4;0,7;94,6;110,3;0,729;1;-56,2;3722;2;66,0;14,51;12,7;44,8;65,5;69,2;3118;366603;39,3;3,78;
89.530;13,0021926;79,9878646;69,2;0,5;0,7;94,9;110,2;0,729;1;-56,2;3724;2;66,0;14,51;12,7;44,8;65,5;69,2;3119;366603;41,3;3,78;
89.535;13,0021926;79,9878646;69,2;0,5;0,7;94,9;110,2;0,729;1;-56,2;3728;2;66,0;14,51;12,7;44,8;65,5;69,2;3119;366603;41,3;3,78;
89.540;13,0021926;79,9878646;69,2;0,5;0,7;94,9;110,2;0,729;1;-56,3;3728;2;66,0;14,52;13,0;44,8;65,5;69,2;3119;366603;41,3;3,77;
89.545;13,0021926;79,9878646;69,2;0,5;0,7;94,9;110,2;0,729;1;-56,3;3727;2;66,0;14,52;13,0;44,8;65,5;69,2;3119;366603;41,3;3,77;
89.550;13,0021926;79,9878646;69,3;0,5;0,7;94,9;110,2;0,729;1;-56,3;3730;2;66,0;14,52;13,0;44,8;65,5;69,3;3119;366603;41,3;3,77;
89.555;13,0021926;79,9878646;69,3;0,5;0,7;94,9;110,2;0,729;1;-56,3;3731;2;66,0;14,52;13,0;44,8;65,6;69,3;3119;366603;41,3;3,77;
89.560;13,0021980;79,9878688;69,3;0,5;0,7;94,9;110,2;0,729;1;-56,5;3732;2;66,0;14,50;13,3;44,8;65,6;69,3;3119;366603;41,3;3,78;
89.565;13,0021980;79,9878688;69,3;0,5;0,7;94,9;110,2;0,729;1;-56,5;3733;2;66,0;14,50;13,3;44,8;65,6;69,3;3119;366603;41,3;3,78;
89.570;13,0021980;79,9878688;69,3;0,5;0,7;94,9;110,2;0,729;1;-56,5;3733;2;66,0;14,50;13,3;44,8;65,6;69,3;3119;366603;41,3;3,78;
89.575;13,0021980;79,9878688;69,3;0,5;0,7;94,9;110,2;0,729;1;-56,5;3732;2;66,0;14,50;13,3;44,8;65,6;69,3;3119;366603;41,3;3,78;
89.580;13,0022033;79,9878729;69,4;0,7;0,7;94,7;110,0;0,729;1;-56,1;3732;2;66,0;14,51;13,5;44,8;65,6;69,4;3120;366606;48,5;3,79;
89.585;13,0022033;79,9878729;69,4;0,7;0,7;94,7;110,0;0,729;1;-56,1;3733;2;66,0;14,51;13,5;44,8;65,6;69,4;3120;366606;48,5;3,79;
89.590;13,0022033;79,9878729;69,4;0,7;0,7;94,7;110,0;0,729;1;-56,1;3736;2;66,0;14,51;13,5;44,8;65,6;69,4;3120;366606;48,5;3,79;
89.595;13,0022033;79,9878729;69,4;0,7;0,7;94,7;110,0;0,729;1;-56,1;3738;2;66,0;14,51;13,5;44,8;65,7;69,4;3120;366606;48,5;3,79;
89.600;13,0022033;79,9878729;69,4;0,7;0,7;94,7;110,0;0,729;1;-56,3;3739;2;66,0;14,50;13,6;44,8;65,7;69,4;3120;366606;48,5;3,79;
89.605;13,0022033;79,9878729;69,4;0,7;0,7;94,7;110,0;0,729;1;-56,3;3738;2;66,0;14,50;13,6;44,8;65,7;69,4;3120;366606;48,5;3,79;
89.610;13,0022033;79,9878729;69,4;0,7;0,7;94,7;110,0;0,729;1;-56,3;3738;2;66,0;14,50;13,6;44,8;65,7;69,4;3120;366606;48,5;3,79;
89.615;13,0022033;79,9878729;69,4;0,7;0,7;94,7;110,0;0,729;1;-56,3;3740;2;66,0;14,50;13,6;44,8;65,7;69,4;3120;366606;48,5;3,79;
89.620;13,0022033;79,9878729;69,5;0,7;0,7;94,7;110,0;0,729;1;-56,0;3743;2;66,0;14,51;13,6;44,8;65,7;69,5;3120;366606;48,5;3,80;
89.625;13,0022033;79,9878729;69,5;0,7;0,7;94,7;110,0;0,729;1;-56,0;3746;2;66,0;14,51;13,6;44,8;65,8;69,5;3120;366606;48,5;3,80;
89.630;13,0022033;79,9878729;69,5;0,7;0,8;94,7;110,0;0,729;1;-56,0;3749;2;66,0;14,51;13,6;44,8;65,8;69,5;3121;366606;46,1;3,80;
89.635;13,0022033;79,9878729;69,5;0,7;0,8;94,7;110,0;0,729;1;-56,0;3751;2;66,0;14,51;13,6;44,8;65,8;69,5;3121;366606;46,1;3,80;
89.640;13,0022088;79,9878769;69,5;0,7;0,8;94,7;110,0;0,729;1;-55,9;3752;2;66,0;14,51;13,6;44,8;65,8;69,5;3121;366606;46,1;3,81;
89.645;13,0022088;79,9878769;69,5;0,7;0,8;94,7;110,0;0,729;1;-55,9;3754;2;66,0;14,51;13,6;44,8;65,8;69,5;3121;366606;46,1;3,81;
89.650;13,0022088;79,9878769;69,5;0,7;0,8;94,7;110,0;0,729;1;-55,9;3754;2;66,0;14,51;13,6;44,8;65,8;69,5;3121;366606;46,1;3,81;
89.655;13,0022088;79,9878769;69,6;0,7;0,8;94,7;110,0;0,729;1;-55,9;3753;2;66,0;14,51;13,6;44,8;65,9;69,6;3121;366606;46,1;3,81;
89.660;13,0022144;79,9878807;69,6;0,7;0,8;94,7;110,0;0,729;1;-56,2;3753;2;66,0;14,52;13,6;44,8;65,9;69,6;3121;366606;46,1;3,81;
89.665;13,0022144;79,9878807;69,6;0,7;0,8;94,7;110,0;0,729;1;-56,2;3753;2;66,0;14,52;13,6;44,8;65,9;69,6;3121;366606;46,1;3,81;
89.670;13,0022144;79,9878807;69,6;0,7;0,8;94,7;110,0;0,729;1;-56,2;3753;2;66,0;14,52;13,6;44,8;65,9;69,6;3121;366606;46,1;3,81;
89.675;13,0022144;79,9878807;69,6;0,7;0,8;94,7;110,0;0,729;1;-56,2;3753;2;66,0;14,52;13,6;44,8;65,9;69,6;3121;366606;46,1;3,81;
89.680;13,0022144;79,9878807;69,6;0,6;0,7;94,3;110,2;0,729;1;-55,7;3754;2;66,0;14,50;13,7;44,8;66,0;69,6;3122;366606;47,4;3,81;
89.685;13,0022144;79,9878807;69,6;0,6;0,7;94,3;110,2;0,729;1;-55,7;3756;2;66,0;14,50;13,7;44,8;66,0;69,6;3122;366606;47,4;3,81;
89.690;13,0022144;79,9878807;69,6;0,6;0,7;94,3;110,2;0,729;1;-55,7;3758;2;66,0;14,50;13,7;44,8;66,0;69,6;3122;366606;47,4;3,81;
89.695;13,0022144;79,9878807;69,6;0,6;0,7;94,3;110,2;0,729;1;-55,7;3761;2;66,0;14,50;13,7;44,8;66,0;69,6;3122;366606;47,4;3,81;
89.700;13,0022200;79,9878846;69,7;0,6;0,7;94,3;110,2;0,729;1;-55,2;3762;2;67,0;14,52;13,6;44,8;66,0;69,7;3122;366606;47,4;3,83;
89.705;13,0022200;79,9878846;69,7;0,6;0,7;94,3;110,2;0,729;1;-55,2;3761;2;67,0;14,52;13,6;44,8;66,0;69,7;3122;366606;47,4;3,83;
89.710;13,0022200;79,9878846;69,7;0,6;0,7;94,3;110,2;0,729;1;-55,2;3764;2;67,0;14,52;13,6;44,8;66,1;69,7;3122;366606;47,4;3,83;
89.715;13,0022200;79,9878846;69,7;0,6;0,7;94,3;110,2;0,729;1;-55,2;3766;2;67,0;14,52;13,6;44,8;66,1;69,7;3122;366606;47,4;3,83;
89.720;13,0022200;79,9878846;69,7;0,6;0,7;94,3;110,2;0,729;1;-54,7;3767;2;67,0;14,50;13,8;44,8;66,1;69,7;3122;366606;47,4;3,82;
89.725;13,0022200;79,9878846;69,7;0,6;0,7;94,3;110,2;0,729;1;-54,7;3768;2;67,0;14,50;13,8;44,8;66,1;69,7;3122;366606;47,4;3,82;
89.730;13,0022200;79,9878846;69,8;0,6;0,6;94,4;109,9;0,730;1;-54,7;3768;2;67,0;14,50;13,8;44,8;66,1;69,8;3123;366606;47,8;3,82;
89.735;13,0022200;79,9878846;69,8;0,6;0,6;94,4;109,9;0,730;1;-54,7;3768;2;67,0;14,50;13,8;44,8;66,2;69,8;3123;366606;47,8;3,82;
89.740;13,0022259;79,9878882;69,8;0,6;0,6;94,4;109,9;0,730;1;-54,7;3768;2;67,0;14,50;13,7;44,8;66,2;69,8;3123;366606;47,8;3,83;
89.745;13,0022259;79,9878882;69,8;0,6;0,6;94,4;109,9;0,730;1;-54,7;3770;2;67,0;14,50;13,7;44,8;66,2;69,8;3123;366606;47,8;3,83;
89.750;13,0022259;79,9878882;69,8;0,6;0,6;94,4;109,9;0,730;1;-54,7;3770;2;67,0;14,50;13,7;44,8;66,2;69,8;3123;366606;47,8;3,83;
89.755;13,0022259;79,9878882;69,8;0,6;0,6;94,4;109,9;0,730;1;-54,7;3771;2;67,0;14,50;13,7;44,8;66,2;69,8;3123;366606;47,8;3,83;
89.760;13,0022259;79,9878882;69,8;0,6;0,6;94,4;109,9;0,730;1;-54,8;3771;2;67,0;14,49;13,7;44,8;66,2;69,8;3123;366606;47,8;3,84;
89.765;13,0022259;79,9878882;69,9;0,6;0,6;94,4;109,9;0,730;1;-54,8;3769;2;67,0;14,49;13,7;44,8;66,3;69,9;3123;366606;47,8;3,84;
89.770;13,0022259;79,9878882;69,9;0,6;0,6;94,4;109,9;0,730;1;-54,8;3769;2;67,0;14,49;13,7;44,8;66,3;69,9;3123;366606;47,8;3,84;
89.775;13,0022259;79,9878882;69,9;0,6;0,6;94,4;109,9;0,730;1;-54,8;3770;2;67,0;14,49;13,7;44,8;66,3;69,9;3123;366606;47,8;3,84;
89.780;13,0022317;79,9878917;69,9;0,5;0,8;94,6;110,3;0,730;1;-55,1;3769;2;67,0;14,50;13,6;44,8;66,3;69,9;3124;366610;37,3;3,83;
89.785;13,0022317;79,9878917;69,9;0,5;0,8;94,6;110,3;0,730;1;-55,1;3771;2;67,0;14,50;13,6;44,8;66,3;69,9;3124;366610;37,3;3,83;
89.790;13,0022317;79,9878917;69,9;0,5;0,8;94,6;110,3;0,730;1;-55,1;3773;2;67,0;14,50;13,6;44,8;66,3;69,9;3124;366610;37,3;3,83;
89.795;13,0022317;79,9878917;69,9;0,5;0,8;94,6;110,3;0,730;1;-55,1;3774;2;67,0;14,50;13,6;44,8;66,3;69,9;3124;366610;37,3;3,83;
89.800;13,0022317;79,9878917;70,0;0,5;0,8;94,6;110,3;0,730;1;-54,7;3773;2;67,0;14,49;13,5;44,8;66,3;70,0;3124;366610;37,3;3,83;
89.805;13,0022317;79,9878917;70,0;0,5;0,8;94,6;110,3;0,730;1;-54,7;3776;2;67,0;14,49;13,5;44,8;66,3;70,0;3124;366610;37,3;3,83;
89.810;13,0022317;79,9878917;70,0;0,5;0,8;94,6;110,3;0,730;1;-54,7;3777;2;67,0;14,49;13,5;44,8;66,4;70,0;3124;366610;37,3;3,83;
89.815;13,0022317;79,9878917;70,0;0,5;0,8;94,6;110,3;0,730;1;-54,7;3778;2;67,0;14,49;13,5;44,8;66,4;70,0;3124;366610;37,3;3,83;
89.820;13,0022378;79,9878951;70,0;0,5;0,8;94,6;110,3;0,730;1;-54,9;3781;2;67,0;14,52;13,6;44,8;66,4;70,0;3124;366610;37,3;3,84;
89.825;13,0022378;79,9878951;70,0;0,5;0,8;94,6;110,3;0,730;1;-54,9;3780;2;67,0;14,52;13,6;44,8;66,4;70,0;3124;366610;37,3;3,84;
89.830;13,0022378;79,9878951;70,0;0,6;0,9;94,5;110,1;0,730;1;-54,9;3779;2;67,0;14,52;13,6;44,8;66,4;70,0;3125;366610;39,7;3,84;
89.835;13,0022378;79,9878951;70,0;0,6;0,9;94,5;110,1;0,730;1;-54,9;3778;2;67,0;14,52;13,6;44,8;66,4;70,0;3125;366610;39,7;3,84;
89.840;13,0022378;79,9878951;70,1;0,6;0,9;94,5;110,1;0,730;1;-54,9;3780;2;67,0;14,49;13,6;44,7;66,4;70,1;3125;366610;39,7;3,83;
89.845;13,0022378;79,9878951;70,1;0,6;0,9;94,5;110,1;0,730;1;-54,9;3782;2;67,0;14,49;13,6;44,7;66,4;70,1;3125;366610;39,7;3,83;
89.850;13,0022378;79,9878951;70,1;0,6;0,9;94,5;110,1;0,730;1;-54,9;3784;2;67,0;14,49;13,6;44,7;66,4;70,1;3125;366610;39,7;3,83;
89.855;13,0022378;79,9878951;70,1;0,6;0,9;94,5;110,1;0,730;1;-54,9;3785;2;67,0;14,49;13,6;44,7;66,4;70,1;3125;366610;39,7;3,83;
89.860;13,0022439;79,9878983;70,1;0,6;0,9;94,5;110,1;0,730;1;-54,2;3783;2;67,0;14,52;13,7;44,8;66,5;70,1;3125;366610;39,7;3,85;
